"","id","created_time","snippet","headline"
"401",1,"2004-12-15T05:00:00+0000","Mayor Michael R Bloomberg has accumulated much political savvy and easier way of relating to constituents since 2001, when he seemed unlikely billionaire awkwardly lurching through first campaign; easy appearance before Harlem congregation describ...","A Mayor Learns How to Kiss a Baby"
"402",2,"2004-12-12T05:00:00+0000","Prof Herman A Berliner, provost at Hofstra Univesity, will display 150 of his dreidels, traditional Hanukkkah gift, at university; National Committee for the Furtherance of Jewish Education awards kosher kitchen makeover to Steve Zucker of Bellmor...","When One Dreidel Is Just Not Enough"
"403",3,"2004-11-25T05:00:00+0000","Andre Nowacki is reunited with Hanna Morawiecka after nearly 60 years; her family hid him and his mother from Nazis in their Warsaw apartment for two and half years; reunion at Kennedy International Airport was arranged by Jewish Foundation for Ri...","Paths Crossed in War Meet Again, in Joy"
"404",4,"2004-11-07T05:00:00+0000","Tens of thousands of Orthodox Jews in New York City must filter their tap water after rabbi finds it contains tiny crustaceans called copepods, which are not kosher; photo; drawings (M)","The Water's Fine, but Is It Kosher?"
"405",5,"2004-11-03T05:00:00+0000","Jewish studies classes at City College of New York and other universities nationwide are drawing growing number of gentile students; drawing (M)","Classes in Judaic Studies, Drawing a Non-Jewish Class"
"406",6,"2004-10-31T05:00:00+0000","Article on new exhibition at Long Island Jewish Discovery Museum in Commack, NY, that commemorates 350th anniversary of Jewish life on Long Island; photos (M)","Three Centuries Of Jewish Legacy"
"407",7,"2004-10-23T05:00:00+0000","More than three years after a power struggle between two brothers landed in a New York court, a Supreme Court judge handed the younger brother a victory yesterday, ruling that their quarrel -- which has sharply divided one of New York's largest Ha...","Ruling Leaves Younger Son in Control of Hasidic Sect"
"408",8,"2004-10-19T05:00:00+0000","Some Israelis worry that country's reputation for tolerance and fair administration of disputed capital of Jerusalem is being damaged by incidents in which some ultra-Orthodox Jews have spit at Christian clergy carrying crosses; Rabbi David Rosen ...","Home of 3 Faiths, Rubbing One Another the Wrong Way"
"409",9,"2004-10-03T05:00:00+0000","Jewish residents of Borough Park, Brooklyn, observe Sukkot, weeklong holiday of the harvest that started on Sept 29; many erect sukkahs, makeshift structures built to commemorate how Israelites lived for 40 years wandering in desert after exodus f...","Holiday Fixtures, From Coke Crates to Sukkah Depot"
"410",10,"2004-09-22T05:00:00+0000","Poll commissioned by American Jewish Committee finds that despite Bush administration's effort to court Jewish voters this year, most support Sen John Kerry; finds 69 percent say they back Kerry, while 24 percent support Bush (S)","JEWS FAVOR KERRY"
"411",1,"2004-09-24T05:00:00+0000","Laurel Graeber Family Fare column discusses Kitchen production of Oscar Wilde play The Happy Prince, adapted by puppeteer Amy Trompetter, Gimme Shelter program about Sukkot at Museum of Jewish Heritage: A Living Memorial to the Holocaust and Messe...","A Spirit Enriched (and a People)"
"412",2,"2004-09-20T05:00:00+0000","Madonna and husband, Guy Ritchie, participate in cabala sessions at David InterContinental Hotel in Tel Aviv; her only public appearance is at children's program staged by Los Angeles-based Kabbalah Center, which organized trip; photo (M)","In Israel, Madonna Finds Little Solitude"
"413",3,"2004-09-09T05:00:00+0000","Jon Pareles reviews concert titled Great Jewish Artists Perform Great Jewish Composers at 92nd Street Y, part of weeklong New York Jewish Music and Heritage Festival (M)","Celebrating Sounds Rooted in Gritty but Fertile New Turf"
"414",4,"2004-09-08T05:00:00+0000","Joan Nathan article on foods for Rosh Hashana; comments on dishes in Katja Goldman's The Empire Kosher Chicken Cookbook and on Sephardic recipes in The Essential Book of Jewish Festival Cooking, by Phyllis Glazer and her sister, Miriyam Glazer; re...","Tamarind Sits at the New Year Table"
"415",5,"2004-09-03T05:00:00+0000","Jeremy Eichler Critic's Notebook column, discussing history of Jews in New York, highlights some events that are set to take place in city this year to celebrate 350th anniversary of founding of North America's first Jewish community; first event ...","Mazel Tov: 350 Years of Jews in America"
"416",6,"2004-08-09T05:00:00+0000","John Odoner is raising funds for Jewish Television, JTV, 24-hour digital cable channel he hopes to begin broadcasting early in 2005; JTV's proposed lineup both dabbles in stereotypes and subverts them; photo (M)","MediaTalk; Hoping to Build Network for 'Nice Jewish Boyz'"
"417",7,"2004-06-18T05:00:00+0000","Article on Madonna's infatuation with Judaism; recalls other celebrities who have been beguiled by Judaism; notes Madonna, born Roman Catholic, seems attracted to something that she calls cabala but that many dismiss as distillation of New Age not...","A Jewish Madonna? Is That a Mystery?"
"418",8,"2004-06-29T05:00:00+0000","Bracelets and","Front Row"
"419",9,"2004-12-18T05:00:00+0000","Profile of Nelly A Shulman, first and so far only Russian-born woman to be rabbi in former Soviet Union; Shulman, 31, has overcome gender bias by staying for five years as rabbi in Belarus and now in Moscow; photo (M)","A Russian Rabbi Teaches Jews, First Off, to Be Jews"
"420",10,"2004-02-29T05:00:00+0000","Fernanda Eberstadt article on upsurge of anti-Jewish violence in France, much of it committed by young Muslims; reports that since beginning of second Palestinian intifada in Sept 2000 and subsequent rise of Ariel Sharon to premiership fo Israel, ...","A Frenchman Or a Jew?"
"421",1,"2004-09-24T05:00:00+0000","Edward Rothstein reviews Jews in America: Conquistadors, Knickerbockers, Pilgrims and the Hope of Israel exhibition at New York Public Library; photos (M)","Jews in the New Wilderness"
"422",2,"2004-05-06T05:00:00+0000","A century ago this beautiful port city on the Aegean Sea was bristling with Jewish life. There were synagogues, Jewish social clubs, a vibrant Hebrew language press and institutions of Jewish learning. The city was a world center of Sephardic Jewr...","MEANWHILE : The Jewish ghosts of Salonika"
"423",3,"2004-10-26T05:00:00+0000","","Why they're fighting for the Jewish vote"
"424",4,"2004-10-24T05:00:00+0000","I was speaking the other day with Scott Pelley of CBS News's ''60 Minutes'' about the mood in Iraq. He had just returned from filming a piece there and he told me something disturbing. Scott had gone around and asked Iraqis on the streets what the...","Jews, Israel and America"
"425",5,"2004-09-29T05:00:00+0000","Leaders of Jewish organizations are reaching out to Protestant groups to pre-empt spread of recent initiative by Presbyterian Church to divest selectively from companies doing business in Israel; concern has risen among Jews and Christians alike t...","Jews Trying to Avert Protestant Divestment"
"426",6,"2004-12-05T05:00:00+0000","Jdate, Online dating service catering to Jewish singles, is increasing in popularity for non-Jews looking to date Jewish men and women; photos (M)","You Don't Have to Be Jewish to Love JDate"
"427",7,"2004-02-20T05:00:00+0000","A group of European and Israeli Jews — university professors, journalists and writers — met recently in a private Normandy château, far from the limelight. Their purpose was to reconcile their universal values and their Jewish commitments","European and Israeli Jews : A reconciliation between distant cousins"
"428",8,"2004-10-08T05:00:00+0000","","French Jews : LETTERS TO THE EDITOR"
"429",9,"2004-05-02T05:00:00+0000","Newark's 17th annual Holocaust observance, hosted by author Warren Grover, is held at Hopewell Baptist Church, which was once Temple B'nai Jeshurun; photo (By the Way column) (M)","At Baptist Church, Jewish Roots Rediscovered"
"430",10,"2004-09-28T05:00:00+0000","Leaders of Presbyterian Church USA and country's largest Jewish groups are meeting in New York to discuss rift touched off by resolutions that church adopted this summer regarding Israeli-Palestinian conflict, most notably one calling for selectiv...","Presbyterians and Jews to Meet on Mideast"
"431",1,"2004-01-08T05:00:00+0000","The European Commission is likely to announce ""in the coming days"" that a conference on anti-Semitism is back on the agenda, an official in Brussels said Wednesday..Plans for the February conference were suspended Monday by Romano Prodi, pres","Prodi to mend rift with Jews"
"432",2,"2004-06-23T05:00:00+0000","While the original Madonna was 100 percent Jewish, ""Esther"" Ritchie-Ciccone's link to and interest in Judaism is as superficial as her artistic output (""A Jewish Madonna? What next?"" June 22). . Judaism and Kabbalah are not some New Ag","A Jewish Madonna : LETTERS TO THE EDITOR"
"433",3,"2004-07-04T05:00:00+0000","Israel's Jewish Agency, which is responsible for settling new immigrants, says more than 2,000 French Jews arrived last year, up from about 1,000 per year from 2000 to 2002; agency attributes rise to anti-Semitic attacks in France, but Jewish lead...","Israel Sees a Surge in Immigration by French Jews, but Why?"
"434",4,"2004-01-09T05:00:00+0000","European Commission agrees to revive planning for conference on anti-Semitism that it suspended two days ago after accusations from European and American Jewish figures that some of its recent decisions have been anti-Semitic themselves; this prom...","European Union Mends Rift With Jewish Groups"
"435",5,"2004-01-31T05:00:00+0000","Egon Mayer, Hungarian immigrant who became one of leading sociologists of American Jewry, dies at age 59; photo (M)","Egon Mayer, 59, Sociologist Who Dealt With Jewish Issues"
"436",6,"2004-04-16T05:00:00+0000","Yale Strom's documentary wrestles with questions of Jewish identity in Poland, a nation where much of that heritage was destroyed during World War II. After all of the squirming and twisting, &quot;Street&quot; never secures a strong grip on its s...","Jewish Music Gets an Odd Embrace In Poland"
"437",7,"2004-08-22T05:00:00+0000","PARIS, Aug. 22 — Fire swept through a Jewish community center in eastern Paris in the early morning hours today after arsonists broke into the building and scrawled swastikas and anti-Semitic slogans inside. It was the latest in a wave of neo-Nazi...","Anti-Semitic Attack on Jewish Community Center in Paris"
"438",8,"2004-08-22T05:00:00+0000","Gypsies have been squatting in old Jewish cemetery in Nis, Serbia, since 1960's; City Council in Oct 2003 gave permission for sewage system to be built, but Jewish leaders in Belgrade raised objections; work was stopped in January; compromise aims...","Serbian Gypsies and Jews In Dispute Over Cemetery"
"439",9,"2004-07-29T05:00:00+0000","Public Lives profile of Sister Mary Rose Thering, subject of documentary film Sister Rose's Passion; film focuses on her work and research that contributed to Roman Catholic Church's 1965 declaration that reversed church's antagonistic attitude to...","She Helped Change a Church's View of Jews"
"440",10,"2004-02-28T05:00:00+0000","Iraqi Governing Council is trying to decide whether it should allow tens of thousands of Iraqi Jews who fled country in 1950's and in later years to return, but so far answer seems to be no; debate over possible return of Jews reopens turbulent ch...","Iraqi Council Weighs Return of Jews, Rejecting It So Far"
"441",1,"2004-02-28T05:00:00+0000","Iraqi Governing Council is trying to decide whether it should allow tens of thousands of Iraqi Jews who fled country in 1950's and in later years to return, but so far answer seems to be no; debate over possible return of Jews reopens turbulent ch...","Iraqi Council Weighs Return of Jews, Rejecting It So Far"
"442",2,"2004-10-22T05:00:00+0000","Charles Isherwood reviews play Jewtopia, written by and starring Bryan Fogel and Sam Wolfson and directed by John Tillinger; photo (M)","The Art of Pursuing Jewish Girls, for Dummies"
"443",3,"2004-05-08T05:00:00+0000","French Veterans Ministry reports that Douaumont National Necropolis worker has discovered 1916 Battle of Verdun memorial dedicated to Jewish soldiers defaced with Nazi graffiti (S)","World Briefing | Europe: France: Jewish Military Memorial Defaced"
"444",4,"2004-10-25T05:00:00+0000","William Safire Op-Ed column says American Jews should consider supporting Pres George W Bush for re-election because he has four-year record of standing up for Israel's rights of self-defense and has earned trust of Israelis at time when they most...","Arab and Jewish Votes"
"445",5,"2004-07-20T05:00:00+0000","Israeli Prime Min Ariel Sharon's appeal to Jews of France to emigrate immediately to Israel to escape anti-Semitism at home meets with angry reaction from French officials, lawmakers, commentators and Jewish leaders; office of Pres Jacques Chirac ...","France Wants Sharon to Explain His Call for Jews to Flee"
"446",6,"2004-04-01T05:00:00+0000","Mel Gibson unlocked the secret of why Americans have never confronted anti-Semitism in the way that we did with the other great systems of hatred (racism, sexism, homophobia) when he told an American TV audience in February that ""the Jews' real co...","A Jewish view : Mel Gibson revives an old message of hate ..."
"447",7,"2004-10-17T05:00:00+0000","Bernice Rubens, prolific British novelist who drew on her Jewish upbringing and ill-fated marriage to tell stories of vice and grimness with warmth and even humor, dies at age 76 (S)","Bernice Rubens, 76, Novelist of Jewish Angst, Dies"
"448",8,"2004-12-22T05:00:00+0000","Cheap fun, the new comedy ''Meet the Fockers'' is a modestly amusing follow-up to the modestly amusing comedy ''Meet the Parents.'' Like the first film, the new one hinges on the well-traveled idea that there's something comic about being Jewish i...","Opposites Detract: Jew vs. Blueblood"
"449",9,"2004-08-23T05:00:00+0000","In the latest in a wave of neo-Nazi acts sweeping the country, arsonists broke into the building and scrawled swastikas and anti-Semitic slogans inside.","Neo-Nazis in Paris Vandalize and Burn a Jewish Community Center"
"450",10,"2004-07-30T05:00:00+0000","France on Thursday patched up a dispute over Jewish emigration to Israel, acknowledging in terse but polite terms a conciliatory speech by Ariel Sharon, the Israeli prime minister..""We have seen the statements by the Israeli prime minister paying","Paris accepts tribute on fighting racism : France ends split with Sharon on Jews"
"451",1,"2004-01-23T05:00:00+0000","Two prominent Jewish leaders say they watched recent versions of Mel Gibson's unreleased movie The Passion of the Christ and found it anti-Semitic and incendiary in way it depicts role of Jews in Jesus' death; Rabbi Marvin Hier of Simon Wiesenthal...","'Passion' Film Is Incendiary, 2 Jewish Leaders Report"
"452",2,"2004-08-23T05:00:00+0000","Fire sweeps through Jewish community center in eastern Paris after arsonists break into building and scrawl swastikas and anti-Semitic slogans inside; this is latest in wave of neo-Nazi acts across country; Pres Jacques Chirac is quick to issue st...","Neo-Nazis in Paris Vandalize and Burn a Jewish Community Center"
"453",3,"2004-02-19T05:00:00+0000","The Europe Union today struggled to find common ground with Jewish leaders over the definition and extent of anti-Semitism in Europe.","Jewish Leaders Appeal to E.U. to Stamp Out Anti-Semitism"
"454",4,"2004-07-23T05:00:00+0000","'In a dramatic television broadcast today, the Russian president, Vladimir Putin, called upon the million Russian emigrants in Israel to return at once to their homeland, in view of the growing danger to their security there."". It is easy to imagi...","Where is home?: A clash of civilizations over French Jews"
"455",5,"2004-12-21T05:00:00+0000","United States government agrees to settle lawsuit filed by group of elderly Hungarian Jews over looting of their valuables by American soldiers during World War II; property, including gold, ar and furs, was stolen when Jews were sent to imternmen...","U.S. Settles Suit in 1945 Looting of Jews by G.I.'s"
"456",6,"2004-10-17T05:00:00+0000","The Israeli prime minister flatly rejected today a demand by Jewish settler leaders that he hold a national referendum.","Sharon Rejects Voteon Jewish Settlers"
"457",7,"2004-04-22T05:00:00+0000","United States Holocaust Memorial Museum will make public previously unpublicized diaries of James G McDonald, American diplomat who knew every major public figure in Europe in 1930's; diaries show that he believed as early as 1933 that Nazis were ...","Nazis and Jews: Insights From Old Diary"
"458",8,"2004-08-24T05:00:00+0000","French investigators look into Islamist Web site for Jamaat Ansar al-Jihad, previously unknown group, that publishes claim that members of group set fire to Paris (France) Jewish center (S)","World Briefing | Europe: France: Group Claims Jewish Arson Attack"
"459",9,"2004-12-25T05:00:00+0000","Non-Orthodox Jewish women are returning to tradition of taharah, cleansing and preparing other Jews after death to prepare them for grave; many are joining groups called hevra kadisha that volunteer to perform these duties; rituals have been mostl...","More Jews Turn to Ritual of Caring for Their Dead"
"460",10,"2004-06-05T05:00:00+0000","Seventeen-year-old Jewish boy is stabbed in neck outside private Jewish school in Epinay-sur-Seine, Paris (France) suburb, by young North African man who proclaimed God is great as he attacked; Prime Minister Jean-Pierre Raffarin and Interior Mini...","World Briefing | Europe: France: Jewish Youth Stabbed"
"461",1,"2004-05-30T05:00:00+0000","Argentine government blames Iran for 1994 bombing of Jewish community center in Buenos Aires that killed 85 people and wounded 300, but it has been unable to extradite suspects; has instead focused on provincial police officers and car thieves all...","Justice Elusive in 1994 Attack on Argentine Jews"
"462",2,"2004-05-31T05:00:00+0000","Article on efforts to preserve old Jewish ghetto in North Bund neighborhood of Shanghai, China; urban renewal plans called for turning area into modern business and residential district; New York architect Christopher Choa and several architectura...","Salvaging Jewish Heritage in China, Block by Block"
"463",3,"2004-09-29T05:00:00+0000","Andrea Klump, Red Army Faction terrorist currently serving nine-year sentence for 1998 failed attack on Spanish disco, is convicted by German court and sentenced to 12 additional years in prison for 1991 car bomb attack on Soviet Jewish emigres in...","World Briefing | Europe: Germany: Sentencing In 1991 Attack On Jews"
"464",4,"2004-06-02T05:00:00+0000","Article on popularity of exhibit of works by Amedeo Modigliani at Jewish Museum in New York City; museum has decided to extend hours to accommodate unexpected crowds; photo (M)","Jewish Museum Overflows With Mystique Of Modigliani"
"465",5,"2004-12-27T05:00:00+0000","Residents of small Jewish settlement in southwest corner of Gaza Strip are first to agree to leave under Israeli government's Gaza withdrawal plan; settlement consists of just 20 farming families, but its collective decision is significant because...","Tiny Collective of Jews Agrees to Leave Gaza Under Plan"
"466",6,"2004-12-22T05:00:00+0000","Manohla Dargis reviews movie Meet the Fockers, directed by Jay Roach; Robert De Niro, Ben Stiller, Dustin Hoffman and Barbra Streisand star; photos (M)","Opposites Detract: Jew vs. Blueblood"
"467",7,"2004-04-14T05:00:00+0000","Senior Spanish investigator says that terrorists believed responsible for Madrid train bombings on March 11 also considered attacks on Jewish community center and cemetery outside city (M)","Terrorists in Spain Said to Eye Jewish Sites"
"468",8,"2004-01-12T05:00:00+0000","Prime Min Ariel Sharon of Israel says he sees no risk that Palestinians could undermine Israel's Jewish identity by gaining demographic majority, reason pressed by some members of his Likud faction for swift exit from some of occupied territories;...","Sharon Dismisses Worries Of Loss of Jewish Identity"
"469",9,"2004-01-11T05:00:00+0000","Some residents of Kew Gardens Hills, Queens, are fed up with car alarms that wail on Friday nights and Saturdays, when Orthodox Jews are prohibited from turning them off; City Council is considering two bills that would ban sale and installation o...","Orthodox Jews and Car Alarms: What Does the Talmud Say?"
"470",10,"2004-06-09T05:00:00+0000","Morris U Schappes, who as scholar, editor and activist strove to combine his Marxist politics with passion for Jewish history that was kindled when he was in prison, dies at age 97 (M)","Morris Schappes Dies at 97; Marxist and Jewish Scholar"
"471",1,"2004-08-11T05:00:00+0000","Pres Jacques Chirac scores desecration of 60 Jewish graves in Lyon, latest in wave of attacks on Jewish and Muslim cemeteries in France, letter to Jewish community leader Marcel Dreyfus; vows to find and prosecute vandals; many people suggest inci...","Chirac Condemns Desecration of Jewish Graves, Latest in a Wave"
"472",2,"2004-03-09T05:00:00+0000","Margaret Westheimer Tishman, organizer of merged UJA-Federation of New York and its first president, dies at age 84; photo (M)","Margaret Westheimer Tishman, 84, a Leader in Jewish Charities"
"473",3,"2004-09-03T05:00:00+0000","Longest, most complex trial in Argentine history ends with acquittal of four Argentine police officers and car thief accused of involvement in deadly terrorist bombing of Jewish community center in Buenos Aires in 1994; bombing killed 85 people an...","5 Acquitted in '94 Bombing of a Jewish Center in Argentina"
"474",4,"2004-07-15T05:00:00+0000","Expanding program has been luring middle-class Jews from North America to move to Israel, where immigration has been down sharply in recent years; private group, Nefesh B'Nefesh, or 'soul to soul,' has been seeking out Jews from US and Canada for ...","New Group Helps U.S. Jews Move to Israel"
"475",5,"2004-10-29T05:00:00+0000","Columbia University's president, Lee C. Bollinger, asked on Wednesday that the university provost investigate assertions that some professors have intimidated Jewish students during discussions of the Israeli-Palestinian conflict, he said in an in...","Columbia to Check Reports of Anti-Jewish Harassment"
"476",6,"2004-07-28T05:00:00+0000","Muslim-Jewish ties in New York are strained after Malcolm I Hoenlein, executive vice chairman of Conference of Presidents of Major American Jewish Organizations, is quoted on Web site of Ma'Ariv, Tel Aviv newspaper, warning of threat posed by grow...","Tempest in a Translation? Jewish Leader Denies Insult"
"477",7,"2004-05-17T05:00:00+0000","Orthodox Jews burn wigs on street in Williamsburg section of Brooklyn after rabbinical authorities in Jerusalem rule that wigs, which are made from human hair from India, may have been used in Hindu ceremonies, which are considered idolatrous by m...","Orthodox Jews in Brooklyn Burn Banned Wigs"
"478",8,"2004-10-07T05:00:00+0000","Five neo-Nazis suspected of planning bomb attack on Munich's new Jewish cultural center go on trial; foiled plot, planned for Nov 9, 2003, would have been during cornerstone laying ceremony for center (S)","World Briefing | Europe: Germany: 5 Go On Trial In Plot On Jewish Center"
"479",9,"2004-07-14T05:00:00+0000","With immigration to Israel down in recent years, a charter flight delivered nearly 400 arrivals from the U.S. and Canada.","Israel Expands Program to Attract Jews from North America"
"480",10,"2004-10-17T05:00:00+0000","Pulitzer Prize-winning author Phillip Roth abruptly cancels appearance at Newark Public Library in conjunction with publication of his new novel, The Plot Against America; photo (S)","Roth Keeps Piling Up The Jewish Guilt in Newark"
"481",1,"2004-02-11T05:00:00+0000","Allan Kozinn reviews performance by American Symphony Orchestra conducted by Leon Botstein; photo (M)","Exploring the Link, if Any, Between Jewish Composers and Vienna"
"482",2,"2004-07-03T05:00:00+0000","Mayyim Hayyim, mikvah bathhouse in Newton, Mass, provides spiritual cleansing to Jews of all movements, men and women, even homosexuals, and for many different occasions and celebrations; traditional mikvahs, by contrast, are used by Orthodox Jewi...","Religion Journal; A Bath for Ritual Cleansing of Jewish Men and Women"
"483",3,"2004-11-21T05:00:00+0000","Peter Applebome, in Our Towns column, contends that obscure Palestinian art show at Westchester County Center briefly became international cause celebre and drew crowd far larger than organizers expected after Assemblyman Ryan Scott Karben of Rock...","Palestinians, Jews and the Art of Getting Bent Out of Shape"
"484",4,"2004-05-03T05:00:00+0000","Article on Bryan Fogel and Sam Wolfson, 30-year-old comedians who have written and star in play Jewtopia, which has become hit at Coast Playhouse in West Hollywood, Calif; play is scheduled to move to New York in late summer; photo (M)","So These Two Jewish Guys Walk Into A Theater . . ."
"485",5,"2004-04-05T05:00:00+0000","Merchants fight city's plan to renovate Paris's historic Rue des Rosiers and close it to traffic on Sunday afternoons; area has been thriving Jewish neighborhood since Middle Ages; photos; map (M)","Paris Journal; Jewish District Rallies to Save Its Soul From Renovation"
"486",6,"2004-09-13T05:00:00+0000","Tens of thousands of right-wing Israelis pack streets of central Jerusalem in latest mass protest against Prime Min Ariel Sharon's plan to withdraw Jewish settlers from Gaza Strip; rally occurs hours after Sharon tellscabinet meeting that growing ...","Israelis Protest Sharon's Plan to Oust Jews From Gaza"
"487",7,"2004-10-31T05:00:00+0000","Two prominent Canadian Muslims who made derogatory remarks about Jews have been condemned by moderate Muslims and other Canadians, and the police have opened investigations to determine whether the men have broken any laws.    A statement on a Web...","Police Investigate 2 Canadian Muslims Over Comments About Jews"
"488",8,"2004-12-07T05:00:00+0000","Charles Isherwood reviews Daniel Goldfarb play Modern Orthodox, directed by James Lapine; Craig Bierko and Molly Ringwald star; photo (M)","They've Got Those Upper West Side, Not Jewish Enough Blues"
"489",9,"2004-12-11T05:00:00+0000","Mixing traditional Jewish music with hip-hop, reggae and sounds of other cultures is becoming more common in clubs in New York and elsewhere; Matisayhu, Lubavitcher, sings reggae songs in Hasidic garb; Josh Dolgin produces traditional klezmer musi...","Yo! Or Is It Oy? Cultures Blend in Dance Clubs"
"490",10,"2004-03-14T05:00:00+0000","Owner of Dov Salon in Manhattan describes creation of fashionable wigs for Orthodox women; photo (S)","For Orthodox Jewish Woman, A Wig That's More Than a Wig"
"491",1,"2004-01-21T05:00:00+0000","Article on Jewish Museum, which is celebrating its centennial, as place for art as well as cultural debate; museum, repository of Jewish culture and artifacts, is unafraid to mount exhibits with provocative themes that challenge and sometimes ange...","At 100, Still Asking 'Why Should It Be Easy?'; The Jewish Museum, A Place for Art and Debate"
"492",2,"2004-01-19T05:00:00+0000","More and more places of work in New York City are allowing for and providing place and time to worship, as is exemplified by afternoon services for Jewish men at law firm of Weil, Gotshal & Manges in General Motors Building and lunchtime prayers f...","Prayer Amid the Office Machines; Jews and Muslims Find Sanctuary in Corners of the Workplace"
"493",3,"2004-01-15T05:00:00+0000","Remote Jewish settlements in Gaza such as Kfar Darom have become thorn in side of Israeli government as it searches for way out of three years of violence; eroding political support for such settlements only strengthens resolve of their religious ...","Embattled Jewish Settlers in Gaza Pray for Miracles"
"494",4,"2004-07-25T05:00:00+0000","Young Orthodox Jewish families are drawn to Cooperative Village on Lower East Side, many encouraged by family members already there, who like neighborhood's historically Jewish context and services in urban setting; photos (M)","HABITATS/Lower East Side; A Jewish Life, With Family Ties"
"495",5,"2004-05-15T05:00:00+0000","Bush campaign, capitalizing on Pres Bush's strong support for Israel, has made aggressive effort to court Jewish contributors, long backbone of Democratic Party's financial support; is focusing on increasing roughly 20 percent share of Jewish vote...","Bush Campaign Plays Up Pro-Israel Stance"
"496",6,"2004-12-13T05:00:00+0000","Esty Scheiner bakes loaves of challah, traditional bread, and delivers them to Mayor Michael R Bloomberg and others at New York City Hall; is one of many characters who frequent City Hall; started handing out bread after Sept 11 attacks, her weddi...","A Mission, and a Trail of Crumbs"
"497",7,"2004-07-03T05:00:00+0000","When Theodor Herzl died 100 years ago, at the age of only 44, he was a frustrated man. Since publishing his little book, ""The Jewish State,"" in 1896, he had tirelessly written, organized and lobbied, but no such state was in sight when a heart a","MEANWHILE : Theodor Herzl's dream 100 years after his death"
"498",8,"2004-04-14T05:00:00+0000","Michael Kimmelman Critic's Notebook column compares Jewish Museum in Berlin, Daniel Libeskind's first built commission, with his plan for World Trade Center memorial; photos (M)","Critic's Notebook; Shattered Shapes: Architect's Rhetoric of Suffering"
"499",9,"2004-09-12T05:00:00+0000","Jonathan Rosen Op-Ed article notes that 23 Jews arrived in what was then New Amsterdam in 1654; holds that starting in Sept and continuing throughout year, there will be hundreds of events commemorating arrival of first Jews in America and contemp...","The Citizen Stranger"
"500",10,"2004-04-04T05:00:00+0000","Yitzchak Geyer, founder of Derech Emet, seeks to stem tide of Hebrew-Christian organizations that evangelize Russian immigrants of Jewish heritage in Brooklyn and elsewhere; says groups like Jews for Jesus and Chosen People Ministries confuse Russ...","Teaching the Difference Between Jesus and Judaism"
"501",1,"2005-12-16T05:00:00+0000","THERE are no coroners for houses of worship, so it is impossible to say with precision when one of them dies.     Is it when the prayerful stop coming? Or when the physical structure is ceded, out of raw financial need, to another faith? Or is it ...","In Death of Synagogue, Soul Endures"
"502",2,"2005-10-05T05:00:00+0000","Grace Glueck reviews The Jewish Identity Project: New American Photography on view at Jewish Museum; photos (M)","American Jewishness in All Its Infinite Variety"
"503",3,"2005-09-21T05:00:00+0000","Simon Wiesenthal, death camp survivor who dedicated life to tracking down fugitive Nazi war criminals, dies at home in Vienna at age 96; Wiesenthal worked for years in cramped office of Jewish Documentation Center in Vienna, collecting and dispers...","Simon Wiesenthal Is Dead at 96; Tirelessly Pursued Nazi Fugitives"
"504",4,"2005-09-20T05:00:00+0000","Mystique and mythology shroud this town's birth in the New Deal era.     In 1936, nearly 1,000 mostly east European Jews were given new beginnings by Franklin Delano Roosevelt's Resettlement Administration in this two-square-mile town in central N...","Built as a Refuge With a Dash of Utopia, It Faces Change and Resists It"
"505",5,"2005-04-20T05:00:00+0000","Pope Benedict XVI wins strong praise from Jewish leaders despite his wartime membership in Hitler Youth movement; they cite his role in helping Pope John Paul II men fences between Catholics and Jews (M)","Jewish Groups Mostly Praise Pope as a Partner"
"506",6,"2005-06-17T05:00:00+0000","Rabbi Ismar Schorsch, who shepherded the Jewish Theological Seminary through 19 years of robust institutional expansion that also saw recurring tensions over the Conservative movement's traditional standards, has announced that he will retire as c...","Jewish Theological Seminary to Lose Its Longtime Leader"
"507",7,"2005-05-23T05:00:00+0000","Edward Rothstein Connections column on 350th anniversary of arrival of ship carrying Jews exiled from Brazil to New Amsterdam, now New York City; commemorations include new exhibits at Museum of the City of New York and Center for Jewish History (...","For American Jews, a Home in Exile"
"508",8,"2005-06-23T05:00:00+0000","Op-Ed article by Daniel Libeskind, master planner of World Trade Center site, answers critics who claim that little progress has been made at ground zero; recalls facing similar criticisms during 12 years it took to build his Jewish Museum in Berl...","From the Ashes"
"509",9,"2005-03-28T05:00:00+0000","Amsterdam's home soccer team, Ajax, has been identified in public mind with Jews since 1950's, and nobody knows why; opposing fans call Ajax supporters Jews, and Ajax supporters have adopted that identity in spirit of defiance, wearing Star of Dav...","A Dutch Soccer Riddle: Jewish Regalia Without Jews"
"510",10,"2005-01-02T13:22:00+0000","More than 15,000 Ethiopian Jews are waiting for Israel to fly them to the Jewish state, but the immigration has been far slower than they imagined.","Ethiopian Jews Await Immigration"
"511",1,"2005-02-20T05:00:00+0000","Small but vocal number of Jews in Belgium are supporting far-right party whose founders were Nazi collaborators; xenophobic party, Vlaams Belang, plays on fears of Arab immigrants and unlike prewar parties from which it is descended, courts Jewish...","Europe's Jews Seek Solace on the Right"
"512",2,"2005-09-04T05:00:00+0000","""In the sixteenth century, small numbers of Jews ventured a return to Central Europe. Their reception was not congenial . . . ""","'A History of the Jews in the Modern World'"
"513",3,"2005-12-30T05:00:00+0000","","In Germany, Jewish pride and growing pains"
